tmdbId,type,Name,Budget,Revenue,Original_Lang,Runtime,Adult,Actor_1,Actor_2,Director
10028,movie,Honey,18000000,62646763,en,94,FALSE,Jessica Alba,Mekhi Phifer,Bille Woodruff
616,movie,The Last Samurai,140000000,456800000,en,154,FALSE,Tom Cruise,Ken Watanabe,Edward Zwick
587,movie,Big Fish,70000000,123200000,en,125,FALSE,Ewan McGregor,Albert Finney,Tim Burton
6964,movie,Something's Gotta Give,80000000,270000000,en,128,FALSE,Jack Nicholson,Diane Keaton,Nancy Meyers
1792,movie,Stuck on You,55000000,65784503,en,119,FALSE,Matt Damon,Greg Kinnear,No Director
3635,movie,Girl with a Pearl Earring,10500000,31500000,en,101,FALSE,Scarlett Johansson,Colin Firth,Peter Webber
122,movie,The Lord of the Rings: The Return of the King,94000000,1118888979,en,201,FALSE,Elijah Wood,Sean Astin,Peter Jackson
11820,movie,Mona Lisa Smile,65000000,0,en,117,FALSE,Julia Roberts,Kirsten Dunst,Mike Newell
8696,movie,Calendar Girls,10000000,96542059,en,108,FALSE,Helen Mirren,Julie Walters,Nigel Cole
12698,movie,The Fog of War,0,0,en,107,FALSE,Robert McNamara,Errol Morris,Errol Morris
11093,movie,House of Sand and Fog,16500000,16942795,en,126,FALSE,Jennifer Connelly,Ben Kingsley,Vadim Perelman
504,movie,Monster,8000000,60400000,en,110,FALSE,Charlize Theron,Christina Ricci,Patty Jenkins
11007,movie,Cheaper by the Dozen,40000000,190212113,en,98,FALSE,Steve Martin,Bonnie Hunt,Shawn Levy
2289,movie,Cold Mountain,79000000,173013509,en,154,FALSE,Jude Law,Nicole Kidman,Anthony Minghella
9620,movie,Paycheck,60000000,95427515,en,119,FALSE,Ben Affleck,Uma Thurman,John Woo
10601,movie,Peter Pan,100000000,121975011,en,113,FALSE,Jason Isaacs,Jeremy Sumpter,P.J. Hogan
52036,movie,The Company,15000000,2281585,en,112,FALSE,Neve Campbell,Malcolm McDowell,Robert Altman
13433,movie,Japanese Story,5740000,4098613,en,110,FALSE,Toni Collette,Gotaro Tsunashima,Sue Brooks
14844,movie,Chasing Liberty,23000000,12195626,en,111,FALSE,Mandy Moore,Matthew Goode,Andy Cadiff
37088,movie,Aileen: Life and Death of a Serial Killer,0,0,en,89,FALSE,Aileen Wuornos,Nick Broomfield,No Director
5966,movie,Along Came Polly,42000000,178300000,en,90,FALSE,Ben Stiller,Jennifer Aniston,John Hamburg
10718,movie,Torque,40000000,46546197,en,84,FALSE,Martin Henderson,Ice Cube,Joseph Kahn
40427,movie,Crimson Gold,0,0,fa,95,FALSE,Hossain Emadeddin,Kamyar Sheisi,Jafar Panahi
14757,movie,Osama,46000,0,ps,83,FALSE,Marina Golbahari,Arif Herati,Siddiq Barmak
11034,movie,The Great Gatsby,6500000,26533200,en,144,FALSE,Robert Redford,Mia Farrow,Jack Clayton
25095,movie,Wuthering Heights,0,0,en,105,FALSE,Juliette Binoche,Ralph Fiennes,Peter Kosminsky
30080,movie,Ship of Fools,0,0,en,149,FALSE,Vivien Leigh,Simone Signoret,Stanley Kramer
65012,movie,This Property Is Condemned,4620000,2600000,en,110,FALSE,Natalie Wood,Robert Redford,Sydney Pollack
131313,movie,Jane Eyre,0,0,en,110,FALSE,Susannah York,George C. Scott,Delbert Mann
34151,movie,Blame It on the Bellboy,0,3000000,en,78,FALSE,Dudley Moore,Bryan Brown,Mark Herman
15797,movie,Only the Strong,6000000,3283371,en,99,FALSE,Mark Dacascos,Paco Christian Prieto,Sheldon Lettich
9548,movie,The Adventures of Ford Fairlane,49000000,20423389,en,104,FALSE,Andrew Dice Clay,Wayne Newton,Renny Harlin
11429,movie,Beyond Re-Animator,3000000,0,en,95,FALSE,Jeffrey Combs,Jason Barry,Brian Yuzna
14815,movie,The Wind and the Lion,0,0,en,119,FALSE,Sean Connery,Candice Bergen,John Milius
427,movie,Mon Oncle,0,0,fr,118,FALSE,Jacques Tati,Jean-Pierre Zola,Jacques Tati
3022,movie,Dr. Jekyll and Mr. Hyde,0,0,en,113,FALSE,Spencer Tracy,Ingrid Bergman,Victor Fleming
778,movie,Monsieur Hulot's Holiday,0,0,fr,87,FALSE,Jacques Tati,Nathalie Pascaud,Jacques Tati
23152,movie,People Will Talk,0,0,en,110,FALSE,Cary Grant,Jeanne Crain,Joseph L. Mankiewicz
23567,movie,I Was a Male War Bride,0,0,en,105,FALSE,Cary Grant,Ann Sheridan,Howard Hawks
22584,movie,To Have and Have Not,0,3650000,en,100,FALSE,Humphrey Bogart,Walter Brennan,Howard Hawks
27725,movie,High Sierra,455000,0,en,100,FALSE,Humphrey Bogart,Ida Lupino,Raoul Walsh
16227,movie,Dark Passage,1678000,3430000,en,106,FALSE,Humphrey Bogart,Lauren Bacall,Delmer Daves
980,movie,The Ox-Bow Incident,565000,0,en,76,FALSE,Henry Fonda,Dana Andrews,William A. Wellman
16933,movie,They Drive by Night,539000,1596000,en,95,FALSE,George Raft,Ann Sheridan,Raoul Walsh
37833,movie,Tell Your Children,100000,0,en,66,FALSE,Dorothy Short,Kenneth Craig,Louis J. Gasnier
18995,movie,D.O.A.,0,0,en,83,FALSE,Edmond O'Brien,Pamela Britton,Rudolph Maté
5205,movie,Pumping Iron,1000000,0,en,86,FALSE,Arnold Schwarzenegger,Lou Ferrigno,No Director
14239,movie,Cool World,30000000,14100000,en,102,FALSE,Kim Basinger,Gabriel Byrne,Ralph Bakshi
405,movie,La Strada,0,0,it,115,FALSE,Anthony Quinn,Giulietta Masina,Federico Fellini
9696,movie,Ichi the Killer,1400010,80631,ja,129,FALSE,Tadanobu Asano,Nao Omori,Takashi Miike
4917,movie,A Boy and His Dog,400000,6900000,en,90,FALSE,Don Johnson,Susanne Benton,L.Q. Jones
5055,movie,Ashes and Diamonds,0,0,pl,103,FALSE,Zbigniew Cybulski,Ewa Krzyżewska,Andrzej Wajda
3059,movie,Intolerance: Love's Struggle Throughout the Ages,385907,1750000,en,197,FALSE,Lillian Gish,Mae Marsh,D.W. Griffith
28586,movie,Tormented,0,0,en,75,FALSE,Richard Carlson,Susan Gordon,Bert I. Gordon
11708,movie,Chitty Chitty Bang Bang,10000000,0,en,144,FALSE,Dick Van Dyke,Sally Ann Howes,Ken Hughes
27329,movie,The Legend of Suriyothai,0,0,th,185,FALSE,Piyapas Bhirombhakdi,Sarunyu Wongkrachang,Chatrichalerm Yukol
17736,movie,Where the Day Takes You,3000000,0,en,105,FALSE,Sean Astin,Lara Flynn Boyle,Marc Rocco
1954,movie,The Butterfly Effect,13000000,96800000,en,113,FALSE,Ashton Kutcher,Amy Smart,No Director
13476,movie,Win a Date with Tad Hamilton!,17000000,16980098,en,95,FALSE,Kate Bosworth,Topher Grace,Robert Luketic
11194,movie,Touching the Void,0,13885802,en,106,FALSE,Brendan Mackey,Nicholas Aaron,Kevin Macdonald
12634,movie,The Big Bounce,50000000,6808550,en,88,FALSE,Owen Wilson,Morgan Freeman,George Armitage
13505,movie,The Perfect Score,0,10900000,en,93,FALSE,Chris Evans,Bryan Greenberg,Brian Robbins
14114,movie,You Got Served,0,0,en,95,FALSE,Marques Houston,Omarion,Chris Stokes
15708,movie,Latter Days,850000,819939,en,108,FALSE,Steve Sandvoss,Wes Ramsey,C. Jay Cox
21301,movie,Barbershop 2: Back in Business,18000000,65070412,en,106,FALSE,Ice Cube,Cedric the Entertainer,Kevin Rodney Sullivan
20483,movie,Catch That Kid,18000000,16951702,en,92,FALSE,Kristen Stewart,Max Thieriot,Bart Freundlich
14292,movie,Miracle,28000000,64400000,en,135,FALSE,Kurt Russell,Patricia Clarkson,Gavin O'Connor
44539,movie,An Amazing Couple,0,0,fr,97,FALSE,Ornella Muti,Valérie Mairesse,Lucas Belvaux
1278,movie,The Dreamers,15000000,15100000,en,115,FALSE,Michael Pitt,Eva Green,Bernardo Bertolucci
18841,movie,The Lost Skeleton of Cadavra,40000,143312,en,90,FALSE,Fay Masterson,Andrew Parks,Larry Blamire
76176,movie,Da Hip Hop Witch,0,0,en,86,FALSE,Dale Resteghini,Mia Tyler,Dale Resteghini
11023,movie,Thirteen,2000000,10100000,en,100,FALSE,Evan Rachel Wood,Nikki Reed,Catherine Hardwicke
11221,movie,Best Defense,18000000,19265302,en,94,FALSE,Dudley Moore,Eddie Murphy,Willard Huyck
1824,movie,50 First Dates,75000000,196482882,en,99,FALSE,Adam Sandler,Drew Barrymore,Peter Segal
16784,movie,Welcome to Mooseport,30000000,14000000,en,110,FALSE,Gene Hackman,Ray Romano,Donald Petrie
11083,movie,Kitchen Stories,0,0,no,95,FALSE,Joachim Calmeyer,Tomas Norström,Bent Hamer
337,movie,Monsieur Ibrahim,0,11576431,fr,91,FALSE,Omar Sharif,Pierre Boulanger,François Dupeyron
43376,movie,Diary of a Country Priest,0,0,fr,115,FALSE,Claude Laydu,Jean Riveyre,Robert Bresson
28963,movie,The Thief of Bagdad,1135654,1490419,en,149,FALSE,Douglas Fairbanks,Snitz Edwards,Raoul Walsh
2576,movie,The Diary of Anne Frank,3000000,0,en,180,FALSE,Millie Perkins,Joseph Schildkraut,George Stevens
22561,movie,Allegro Non Troppo,0,0,it,85,FALSE,Marialuisa Giovannini,Néstor Garay,Bruno Bozzetto
19345,movie,Black Widow,10500000,25205460,en,102,FALSE,Debra Winger,Theresa Russell,Bob Rafelson
14430,movie,Herod's Law,0,52000,es,123,FALSE,Damián Alcázar,Pedro Armendáriz Jr.,Luis Estrada
12775,movie,Flesh + Blood,6500000,100000,en,126,FALSE,Rutger Hauer,Jennifer Jason Leigh,Paul Verhoeven
9838,movie,King Solomon's Mines,12500000,15057465,en,100,FALSE,Richard Chamberlain,Sharon Stone,J. Lee Thompson
2099,movie,Raw Deal,8500000,16209459,en,106,FALSE,Arnold Schwarzenegger,Kathryn Harrold,John Irvin
42852,movie,"Goodbye, Mr. Chips",0,0,en,114,FALSE,Robert Donat,Greer Garson,Sam Wood
40454,movie,"Follow Me, Boys!",0,0,en,131,FALSE,Fred MacMurray,Vera Miles,Norman Tokar
8842,movie,Against the Ropes,39000000,6432551,en,106,FALSE,Meg Ryan,Omar Epps,Charles S. Dutton
11132,movie,Confessions of a Teenage Drama Queen,15000000,29331068,en,90,FALSE,Lindsay Lohan,Alison Pill,Sara Sugarman
9352,movie,EuroTrip,25000000,20800000,en,93,FALSE,Scott Mechlowicz,Jacob Pitts,Jeff Schaffer
615,movie,The Passion of the Christ,30000000,611900000,en,127,FALSE,Jim Caviezel,Maia Morgenstern,Mel Gibson
11217,movie,Club Dread,8500000,5001655,en,104,FALSE,Kevin Heffernan,Jay Chandrasekhar,Jay Chandrasekhar
10677,movie,Dirty Dancing: Havana Nights,25000000,27685016,en,86,FALSE,Diego Luna,Romola Garai,Guy Ferland
13572,movie,Twisted,50000000,40954603,en,97,FALSE,Ashley Judd,Samuel L. Jackson,Philip Kaufman
338,movie,"Good Bye, Lenin!",4800000,79384880,de,121,FALSE,Daniel Brühl,Katrin Sass,Wolfgang Becker
2023,movie,Hidalgo,100000000,108103450,en,136,FALSE,Viggo Mortensen,Zuleikha Robinson,Joe Johnston
9384,movie,Starsky & Hutch,60000000,170300000,en,101,FALSE,Ben Stiller,Owen Wilson,Todd Phillips
25935,movie,The Reckoning,0,0,en,112,FALSE,Paul Bettany,Willem Dafoe,Paul McGuigan
797,movie,Persona,0,0,sv,83,FALSE,Bibi Andersson,Liv Ullmann,Ingmar Bergman
42602,movie,The Passion of Anna,0,0,sv,101,FALSE,Max von Sydow,Liv Ullmann,Ingmar Bergman
29084,movie,Le Corbeau,0,0,fr,92,FALSE,Pierre Fresnay,Ginette Leclerc,Henri-Georges Clouzot
25955,movie,Pickup on South Street,780000,0,en,80,FALSE,Richard Widmark,Jean Peters,Samuel Fuller
41876,movie,The Damned,0,0,it,157,FALSE,Dirk Bogarde,Ingrid Thulin,Luchino Visconti
24548,movie,Just One of the Guys,11500000,11528900,en,100,FALSE,Joyce Hyser,Clayton Rohner,Lisa Gottlieb
42989,movie,The Wrong Arm of the Law,0,0,en,94,FALSE,Peter Sellers,Lionel Jeffries,Cliff Owen
17047,movie,Agent Cody Banks 2: Destination London,26000000,28818995,en,100,FALSE,Frankie Muniz,Anthony Anderson,Kevin Allen
10591,movie,The Girl Next Door,21000000,31635150,en,110,FALSE,Emile Hirsch,Elisha Cuthbert,Luke Greenfield
1586,movie,Secret Window,40000000,92900000,en,96,FALSE,Johnny Depp,John Turturro,David Koepp
11169,movie,Spartan,19250000,8112712,en,102,FALSE,Val Kilmer,Derek Luke,David Mamet
49689,movie,Broken Wings,0,0,he,87,FALSE,Orly Zilberschatz,Maya Maron,Nir Bergman
156,movie,Wilbur Wants to Kill Himself,0,0,da,111,FALSE,Jamie Sives,Adrian Rawlins,Lone Scherfig
10433,movie,Mad Dog and Glory,19000000,11081586,en,96,FALSE,Robert De Niro,Uma Thurman,John McNaughton
43236,movie,Peyton Place,0,0,en,157,FALSE,Lana Turner,Diane Varsi,Mark Robson
924,movie,Dawn of the Dead,26000000,102278712,en,101,FALSE,Sarah Polley,Ving Rhames,Zack Snyder
38,movie,Eternal Sunshine of the Spotless Mind,20000000,72258126,en,108,FALSE,Jim Carrey,Kate Winslet,Michel Gondry
11081,movie,Taking Lives,45000000,65470529,en,103,FALSE,Angelina Jolie,Ethan Hawke,D. J. Caruso
16941,movie,Intermission,5000000,4856298,en,105,FALSE,Colin Farrell,Colm Meaney,John Crowley
9541,movie,Jersey Girl,35000000,35492921,en,102,FALSE,Ben Affleck,Raquel Castro,Kevin Smith
5516,movie,The Ladykillers,35000000,76700000,en,104,FALSE,Tom Hanks,Irma P. Hall,No Director
20304,movie,Never Die Alone,3000000,5923000,en,88,FALSE,DMX,David Arquette,Ernest R. Dickerson
11024,movie,Scooby-Doo 2: Monsters Unleashed,80000000,181466833,en,93,FALSE,Freddie Prinze Jr.,Sarah Michelle Gellar,Raja Gosnell
553,movie,Dogville,10000000,16700000,en,178,FALSE,Nicole Kidman,Harriet Andersson,Lars von Trier
10544,movie,Ned Kelly,0,6585516,en,110,FALSE,Heath Ledger,Orlando Bloom,Gregor Jordan
1487,movie,Hellboy,66000000,99318987,en,122,FALSE,Ron Perlman,Selma Blair,Guillermo del Toro
11137,movie,The Prince & Me,0,0,en,111,FALSE,Julia Stiles,Luke Mably,Martha Coolidge
11358,movie,Walking Tall,46000000,57223888,en,86,FALSE,Dwayne Johnson,Johnny Knoxville,Kevin Bray
13573,movie,The United States of Leland,0,343847,en,108,FALSE,Don Cheadle,Ryan Gosling,Matthew Ryan Hoge
10733,movie,The Alamo,107000000,25819961,en,137,FALSE,Dennis Quaid,Billy Bob Thornton,John Lee Hancock
14442,movie,Ella Enchanted,31000000,27388767,en,96,FALSE,Anne Hathaway,Hugh Dancy,Tommy O'Haver
2122,movie,The Whole Ten Yards,40000000,26155781,en,98,FALSE,Bruce Willis,Matthew Perry,Howard Deutch
25300,movie,I'm Not Scared,0,0,it,108,FALSE,Giuseppe Cristiano,Dino Abbrescia,Gabriele Salvatores
6844,movie,The Ten Commandments,13000000,122700000,en,220,FALSE,Charlton Heston,Yul Brynner,Cecil B. DeMille
923,movie,Dawn of the Dead,650000,55000000,en,127,FALSE,David Emge,Ken Foree,George A. Romero
28026,movie,Prey for Rock & Roll,0,86277,en,104,FALSE,Gina Gershon,Drea de Matteo,Alex Steyermark
10338,movie,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours 11 Minutes,5600000,29950000,en,138,FALSE,Stuart Whitman,Sarah Miles,Ken Annakin
33839,movie,Cheaper by the Dozen,0,0,en,85,FALSE,Clifton Webb,Jeanne Crain,Walter Lang
133919,movie,Scenes from a Marriage,150000,0,sv,169,FALSE,Liv Ullmann,Erland Josephson,Ingmar Bergman
4365,movie,Munchies,0,0,en,87,FALSE,Harvey Korman,Charlie Stratton,Tina Hirsch
65066,movie,Going in Style,0,0,en,97,FALSE,George Burns,Art Carney,Martin Brest
10843,movie,After Hours,4500000,10609321,en,97,FALSE,Griffin Dunne,Rosanna Arquette,Martin Scorsese
393,movie,Kill Bill: Vol. 2,30000000,152159461,en,136,FALSE,Uma Thurman,David Carradine,Quentin Tarantino
7220,movie,The Punisher,33000000,54700105,en,124,FALSE,Thomas Jane,John Travolta,Jonathan Hensleigh
33823,movie,Paper Clips,0,0,en,82,FALSE,No Actor,No Actor,No Director
126117,movie,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",0,0,en,89,FALSE,Sean Penn,Nick Nolte,Michael Almereyda
10096,movie,13 Going on 30,37000000,96500000,en,98,FALSE,Jennifer Garner,Mark Ruffalo,Gary Winick
9509,movie,Man on Fire,70000000,130300000,en,146,FALSE,Denzel Washington,Dakota Fanning,Tony Scott
10710,movie,Envy,40000000,0,en,99,FALSE,Ben Stiller,Jack Black,Barry Levinson
11058,movie,Godsend,25000000,30120671,en,102,FALSE,Greg Kinnear,Rebecca Romijn,Nick Hamm
11141,movie,Laws of Attraction,28000000,30000000,en,90,FALSE,Pierce Brosnan,Julianne Moore,Peter Howitt
10625,movie,Mean Girls,17000000,130100000,en,97,FALSE,Lindsay Lohan,Rachel McAdams,Mark Waters
7131,movie,Van Helsing,160000000,300257475,en,132,FALSE,Hugh Jackman,Kate Beckinsale,Stephen Sommers
26899,movie,The Mudge Boy,800000,62852,en,93,FALSE,Emile Hirsch,Tom Guiry,Michael Burke
16428,movie,Breakin' All the Rules,10000000,12500000,en,85,FALSE,Jamie Foxx,Morris Chestnut,Daniel Taplitz
652,movie,Troy,175000000,497400000,en,163,FALSE,Brad Pitt,Orlando Bloom,Wolfgang Petersen
8440,movie,Carandiru,3684600,10782155,pt,148,FALSE,Luiz Carlos Vasconcelos,Milton Gonçalves,Héctor Babenco
883,movie,Coffee and Cigarettes,0,7897645,en,96,FALSE,Roberto Benigni,Steven Wright,Jim Jarmusch
10375,movie,D-Tox,55000000,6632383,en,96,FALSE,Sylvester Stallone,Polly Walker,Jim Gillespie
68440,movie,Watch on the Rhine,0,0,en,114,FALSE,Bette Davis,Paul Lukas,Herman Shumlin
11864,movie,Enemy Mine,40000000,12300000,en,108,FALSE,Dennis Quaid,Louis Gossett Jr.,Wolfgang Petersen
9461,movie,Enter the Dragon,10000000,21485066,en,102,FALSE,Bruce Lee,John Saxon,Robert Clouse
18329,movie,Happy Together,125000,5000000,cn,96,FALSE,Leslie Cheung,Tony Leung Chiu-wai,Wong Kar-wai
17993,movie,Henry & June,0,11567449,en,136,FALSE,Fred Ward,Uma Thurman,Philip Kaufman
26517,movie,Martin,0,0,en,96,FALSE,John Amplas,Lincoln Maazel,George A. Romero
28285,movie,The Three Faces of Eve,965000,0,en,91,FALSE,Joanne Woodward,David Wayne,Nunnally Johnson
10035,movie,100 Girls,0,0,en,94,FALSE,Jonathan Tucker,Emmanuelle Chriqui,Michael Davis
502,movie,Fail Safe,0,0,en,112,FALSE,Henry Fonda,Walter Matthau,Sidney Lumet
41965,movie,Paperhouse,0,241278,en,92,FALSE,Charlotte Burke,Ben Cross,Bernard Rose
10347,movie,Dobermann,0,0,fr,103,FALSE,Vincent Cassel,Tchéky Karyo,Jan Kounen
30959,movie,Kwaidan,0,0,ja,183,FALSE,Michiyo Aratama,Misako Watanabe,Masaki Kobayashi
20561,movie,28 Up,0,0,en,136,FALSE,Lynn Johnson,Tony Walker,Michael Apted
667,movie,You Only Live Twice,9500000,111584787,en,117,FALSE,Sean Connery,Akiko Wakabayashi,Lewis Gilbert
700,movie,Octopussy,27500000,187500000,en,131,FALSE,Roger Moore,Maud Adams,John Glen
26976,movie,Wit,0,0,en,99,FALSE,Emma Thompson,Christopher Lloyd,Mike Nichols
36670,movie,Never Say Never Again,36000000,160000000,en,134,FALSE,Sean Connery,Klaus Maria Brandauer,Irvin Kershner
43818,movie,Pride and Prejudice,0,0,en,118,FALSE,Greer Garson,Laurence Olivier,Robert Z. Leonard
24650,movie,The Fountainhead,0,0,en,112,FALSE,Gary Cooper,Patricia Neal,King Vidor
20640,movie,Woman of the Year,3000000,0,en,114,FALSE,Spencer Tracy,Katharine Hepburn,George Stevens
5511,movie,Le Samouraï,0,39481,fr,105,FALSE,Alain Delon,François Périer,Jean-Pierre Melville
13936,movie,Oklahoma!,0,0,en,148,FALSE,Gordon MacRae,Gloria Grahame,Fred Zinnemann
294,movie,Desert Hearts,350000,2400000,en,91,FALSE,Helen Shaver,Patricia Charbonneau,Donna Deitch
11507,movie,Body Double,10000000,8801940,en,114,FALSE,Craig Wasson,Melanie Griffith,Brian De Palma
10435,movie,Chaplin,31000000,9493259,en,143,FALSE,Robert Downey Jr.,Geraldine Chaplin,Richard Attenborough
1162,movie,The Miracle Worker,500000,2500000,en,106,FALSE,Anne Bancroft,Victor Jory,Arthur Penn
34328,movie,Monster in a Box,0,311245,en,87,FALSE,Spalding Gray,No Actor,Nick Broomfield
14684,movie,School Ties,18000000,14700000,en,106,FALSE,Brendan Fraser,Matt Damon,Robert Mandel
13937,movie,Raising Cain,12000000,37170057,en,92,FALSE,John Lithgow,Lolita Davidovich,Brian De Palma
14980,nan,nan,,,na,,,nan,nan,nan
26670,movie,Noises Off...,12000000,2280148,en,101,FALSE,Carol Burnett,Michael Caine,Peter Bogdanovich
10940,movie,Babylon 5: In the Beginning,0,0,en,94,FALSE,Bruce Boxleitner,Mira Furlan,Michael Vejar
31965,movie,Witchfinder General,83000,1500000,en,87,FALSE,Vincent Price,Ian Ogilvy,Michael Reeves
5842,movie,Versus,400000,0,ja,120,FALSE,Tak Sakaguchi,Hideo Sakaki,Ryûhei Kitamura
164721,nan,nan,,,na,,,nan,nan,nan
988,movie,The China Syndrome,5900000,51718367,en,122,FALSE,Jane Fonda,Jack Lemmon,James Bridges
204,movie,The Wages of Fear,0,0,fr,148,FALSE,Yves Montand,Charles Vanel,Henri-Georges Clouzot
9356,movie,Look Who's Talking Too,12000000,120900000,en,81,FALSE,Kirstie Alley,John Travolta,Amy Heckerling
32430,movie,The Bells of St. Mary's,0,21300000,en,126,FALSE,Bing Crosby,Ingrid Bergman,Leo McCarey
16113,movie,The Delta Force,0,17768900,en,129,FALSE,Chuck Norris,Lee Marvin,Menahem Golan
33575,movie,Pat and Mike,0,0,en,95,FALSE,Spencer Tracy,Katharine Hepburn,George Cukor
13913,movie,Animal Crackers,0,0,en,97,FALSE,Groucho Marx,Harpo Marx,Victor Heerman
17956,movie,"He Said, She Said",15000000,9804775,en,115,FALSE,Kevin Bacon,Elizabeth Perkins,No Director
18209,movie,Bedazzled,600000,0,en,103,FALSE,Peter Cook,Dudley Moore,Stanley Donen
25508,movie,Cat People,134000,4000000,en,73,FALSE,Simone Simon,Kent Smith,Jacques Tourneur
18978,movie,Camelot,13000000,31500000,en,179,FALSE,Richard Harris,Vanessa Redgrave,Joshua Logan
27171,movie,The Lonely Guy,0,0,en,90,FALSE,Steve Martin,Charles Grodin,Arthur Hiller
12310,movie,The Four Musketeers,0,0,en,106,FALSE,Michael York,Oliver Reed,Richard Lester
37296,movie,Protocol,12000000,26200000,en,96,FALSE,Goldie Hawn,Chris Sarandon,Herbert Ross
25736,movie,The Postman Always Rings Twice,1683000,5086000,en,113,FALSE,Lana Turner,John Garfield,Tay Garnett
25389,movie,Matinee,0,9532895,en,99,FALSE,John Goodman,Cathy Moriarty,Joe Dante
52794,movie,Baxter,0,0,fr,82,FALSE,Lise Delamare,Jean Mercure,Jérôme Boivin
9872,movie,Explorers,25000000,9900000,en,109,FALSE,Ethan Hawke,River Phoenix,Joe Dante
19552,movie,The Scent of Green Papaya,0,0,vi,104,FALSE,Tran Nu Yen Khe,Man San Lu,Tran Anh Hung
2786,movie,Pierrot le Fou,300000,0,fr,110,FALSE,Jean-Paul Belmondo,Anna Karina,Jean-Luc Godard
8075,movie,Weekend,0,0,fr,104,FALSE,Mireille Darc,Jean Yanne,Jean-Luc Godard
26133,movie,Tuesdays with Morrie,0,0,en,89,FALSE,Jack Lemmon,Hank Azaria,Mick Jackson
10235,movie,Alexander Nevsky,0,0,ru,109,FALSE,Nikolai Cherkasov,Nikolai Okhlopkov,No Director
11533,movie,Jason and the Argonauts,1000000,0,en,104,FALSE,Todd Armstrong,Nancy Kovack,Don Chaffey
140207,nan,nan,,,na,,,nan,nan,nan
3777,movie,Throne of Blood,0,13422,ja,108,FALSE,Toshirō Mifune,Isuzu Yamada,Akira Kurosawa
11659,movie,The Best of Youth,0,2693053,it,366,FALSE,Luigi Lo Cascio,Alessio Boni,Marco Tullio Giordana
44098,movie,Undercurrent,1644000,4327000,en,116,FALSE,Katharine Hepburn,Robert Taylor,Vincente Minnelli
16876,movie,Bang Bang You're Dead,0,0,en,87,FALSE,Tom Cavanagh,Ben Foster,Guy Ferland
77780,movie,Twister,0,33856,en,94,FALSE,Harry Dean Stanton,Suzy Amis,Michael Almereyda
9545,movie,Sniper,0,18994652,en,98,FALSE,Tom Berenger,Billy Zane,Luis Llosa
28030,movie,Genghis Blues,0,0,en,87,FALSE,Paul Pena,Kongar-ol Ondar,Roko Belic
1926,movie,11'09''01 September 11,0,0,en,135,FALSE,Ernest Borgnine,Maryam Karimi,No Director
17365,movie,The Parallax View,0,0,en,102,FALSE,Warren Beatty,Paula Prentiss,Alan J. Pakula
11474,movie,The Warriors,4000000,22490039,en,94,FALSE,Michael Beck,James Remar,Walter Hill
10916,movie,Babylon 5: A Call to Arms,0,0,en,94,FALSE,Bruce Boxleitner,Jerry Doyle,Michael Vejar
10921,movie,Babylon 5: The River of Souls,0,0,en,94,FALSE,Jerry Doyle,Tracy Scoggins,Janet Greek
10941,movie,Babylon 5: Thirdspace,0,0,en,94,FALSE,Bruce Boxleitner,Claudia Christian,Jesús Salvador Treviño
24798,movie,True Stories,0,0,en,89,FALSE,David Byrne,John Goodman,David Byrne
11656,movie,The Virgin Spring,0,700000,sv,90,FALSE,Max von Sydow,Birgitta Valberg,Ingmar Bergman
25009,movie,Mogambo,0,0,en,115,FALSE,Clark Gable,Ava Gardner,John Ford
40092,movie,The Secret Life of Walter Mitty,0,0,en,110,FALSE,Danny Kaye,Virginia Mayo,Norman Z. McLeod
14589,movie,Another Thin Man,1107000,2223000,en,103,FALSE,William Powell,Myrna Loy,W.S. Van Dyke
14594,movie,The Thin Man Goes Home,1401000,2814000,en,101,FALSE,William Powell,Myrna Loy,Richard Thorpe
14590,movie,Shadow of the Thin Man,821000,2301000,en,97,FALSE,William Powell,Myrna Loy,W.S. Van Dyke
14588,movie,After the Thin Man,673000,3165000,en,112,FALSE,William Powell,Myrna Loy,W.S. Van Dyke
14595,movie,Song of the Thin Man,1670000,2305000,en,86,FALSE,William Powell,Myrna Loy,Edward Buzzell
20644,movie,Love Crazy,889900,2000000,en,99,FALSE,William Powell,Myrna Loy,Jack Conway
24965,movie,Gunga Din,1915000,2807000,en,117,FALSE,Cary Grant,Victor McLaglen,George Stevens
192936,nan,nan,,,na,,,nan,nan,nan
876,nan,nan,,,na,,,nan,nan,nan
1583,movie,Lammbock,0,0,de,93,FALSE,Lucas Gregorowicz,Moritz Bleibtreu,Christian Zübert
17653,movie,The Legend of Fong Sai Yuk,0,3956913,cn,106,FALSE,Jet Li,Josephine Siao Fong-Fong,Corey Yuen
11069,movie,Tremors 2: Aftershocks,4000000,0,en,99,FALSE,Fred Ward,Helen Shaver,S.S. Wilson
10829,movie,Tremors 3: Back to Perfection,6000000,0,en,103,FALSE,Michael Gross,Susan Chuang,Brent Maddock
57946,movie,Margaret Cho: Notorious C.H.O.,0,0,en,95,FALSE,Margaret Cho,No Actor,Lorene Machado
29049,movie,The Plague of the Zombies,0,0,en,91,FALSE,André Morell,Brook Williams,John Gilling
27130,movie,I Walked with a Zombie,0,0,en,69,FALSE,Frances Dee,Tom Conway,Jacques Tourneur
